"Review","FinancialYear","HBR","CA","MotherAgeGroup","ValidReviews","CurrentFeedingExclusiveBreast","CurrentFeedingMixed","CurrentFeedingFormula","CurrentFeedingOther","CurrentFeedingCowsMilk","CurrentFeedingOverallBreast","EverBreastfed","ExclusivelyBreastfedSinceBirth"
"6-8 Weeks","2004/05","S08000029","S12000047","30-34",907,322,97,488,0,0,419,0,0
"6-8 Weeks","2004/05","S08000029","S12000047","35-39",516,204,49,263,0,0,253,0,0
"6-8 Weeks","2004/05","S08000029","S12000047","40 and over",69,33,9,27,0,0,42,0,0
"6-8 Weeks","2004/05","S08000029","S12000047","Invalid or missing",51,13,4,34,0,0,17,0,0
"6-8 Weeks","2004/05","S08000030","S12000041","under 20",86,3,3,80,0,0,6,0,0
"6-8 Weeks","2004/05","S08000030","S12000041","20-24",187,29,10,148,0,0,39,0,0
"6-8 Weeks","2004/05","S08000030","S12000041","25-29",273,80,25,168,0,0,105,0,0
"6-8 Weeks","2004/05","S08000030","S12000041","30-34",325,92,38,195,0,0,130,0,0
"6-8 Weeks","2004/05","S08000030","S12000041","35-39",140,67,15,58,0,0,82,0,0
"6-8 Weeks","2004/05","S08000030","S12000041","40 and over",30,16,1,13,0,0,17,0,0
"6-8 Weeks","2004/05","S08000030","S12000041","Invalid or missing",4,1,1,2,0,0,2,0,0
"6-8 Weeks","2004/05","S08000030","S12000042","under 20",169,8,2,159,0,0,10,0,0
"6-8 Weeks","2004/05","S08000030","S12000042","20-24",355,32,18,305,0,0,50,0,0
"6-8 Weeks","2004/05","S08000030","S12000042","25-29",344,85,29,230,0,0,114,0,0
"6-8 Weeks","2004/05","S08000030","S12000042","30-34",320,88,33,199,0,0,121,0,0
"6-8 Weeks","2004/05","S08000030","S12000042","35-39",154,51,8,95,0,0,59,0,0
"6-8 Weeks","2004/05","S08000030","S12000042","40 and over",37,12,4,21,0,0,16,0,0
"6-8 Weeks","2004/05","S08000030","S12000042","Invalid or missing",6,3,0,3,0,0,3,0,0
"6-8 Weeks","2004/05","S08000030","S12000048","under 20",68,5,4,59,0,0,9,0,0
"6-8 Weeks","2004/05","S08000030","S12000048","20-24",164,26,13,125,0,0,39,0,0
"6-8 Weeks","2004/05","S08000030","S12000048","25-29",272,85,33,154,0,0,118,0,0
"6-8 Weeks","2004/05","S08000030","S12000048","30-34",451,201,58,192,0,0,259,0,0
"6-8 Weeks","2004/05","S08000030","S12000048","35-39",230,112,31,87,0,0,143,0,0
"6-8 Weeks","2004/05","S08000030","S12000048","40 and over",43,23,9,11,0,0,32,0,0
"6-8 Weeks","2004/05","S08000030","S12000048","Invalid or missing",9,3,2,4,0,0,5,0,0
"6-8 Weeks","2004/05","S08000031","S12000011","under 20",28,3,0,25,0,0,3,0,0
"6-8 Weeks","2004/05","S08000031","S12000011","20-24",71,11,8,52,0,0,19,0,0
"6-8 Weeks","2004/05","S08000031","S12000011","25-29",185,48,25,112,0,0,73,0,0
"6-8 Weeks","2004/05","S08000031","S12000011","30-34",317,143,27,147,0,0,170,0,0
"6-8 Weeks","2004/05","S08000031","S12000011","35-39",221,96,31,94,0,0,127,0,0
"6-8 Weeks","2004/05","S08000031","S12000011","40 and over",42,15,4,23,0,0,19,0,0
"6-8 Weeks","2004/05","S08000031","S12000011","Invalid or missing",23,11,1,11,0,0,12,0,0
"6-8 Weeks","2004/05","S08000031","S12000018","under 20",82,2,0,80,0,0,2,0,0
"6-8 Weeks","2004/05","S08000031","S12000018","20-24",174,19,8,147,0,0,27,0,0
"6-8 Weeks","2004/05","S08000031","S12000018","25-29",187,35,10,142,0,0,45,0,0
"6-8 Weeks","2004/05","S08000031","S12000018","30-34",244,62,20,162,0,0,82,0,0
"6-8 Weeks","2004/05","S08000031","S12000018","35-39",109,35,17,57,0,0,52,0,0
"6-8 Weeks","2004/05","S08000031","S12000018","40 and over",24,9,3,12,0,0,12,0,0
"6-8 Weeks","2004/05","S08000031","S12000018","Invalid or missing",10,3,1,6,0,0,4,0,0
"6-8 Weeks","2004/05","S08000031","S12000038","under 20",131,4,5,122,0,0,9,0,0
"6-8 Weeks","2004/05","S08000031","S12000038","20-24",300,29,14,257,0,0,43,0,0
"6-8 Weeks","2004/05","S08000031","S12000038","25-29",381,90,37,254,0,0,127,0,0
"6-8 Weeks","2004/05","S08000031","S12000038","30-34",476,132,51,293,0,0,183,0,0
"6-8 Weeks","2004/05","S08000031","S12000038","35-39",314,82,46,186,0,0,128,0,0
"6-8 Weeks","2004/05","S08000031","S12000038","40 and over",56,19,8,29,0,0,27,0,0
"6-8 Weeks","2004/05","S08000031","S12000038","Invalid or missing",30,7,1,22,0,0,8,0,0
"6-8 Weeks","2004/05","S08000031","S12000039","under 20",82,4,2,76,0,0,6,0,0
"6-8 Weeks","2004/05","S08000031","S12000039","20-24",181,21,13,147,0,0,34,0,0
"6-8 Weeks","2004/05","S08000031","S12000039","25-29",220,46,15,159,0,0,61,0,0
"6-8 Weeks","2004/05","S08000031","S12000039","30-34",224,33,17,174,0,0,50,0,0
"6-8 Weeks","2004/05","S08000031","S12000039","35-39",127,36,14,77,0,0,50,0,0
"6-8 Weeks","2004/05","S08000031","S12000039","40 and over",28,6,1,21,0,0,7,0,0
"6-8 Weeks","2004/05","S08000031","S12000039","Invalid or missing",27,4,2,21,0,0,6,0,0
"6-8 Weeks","2004/05","S08000031","S12000045","under 20",38,0,2,36,0,0,2,0,0
"6-8 Weeks","2004/05","S08000031","S12000045","20-24",83,11,5,67,0,0,16,0,0
"6-8 Weeks","2004/05","S08000031","S12000045","25-29",165,40,22,103,0,0,62,0,0
"6-8 Weeks","2004/05","S08000031","S12000045","30-34",288,129,37,122,0,0,166,0,0
"6-8 Weeks","2004/05","S08000031","S12000045","35-39",215,91,24,100,0,0,115,0,0
"6-8 Weeks","2004/05","S08000031","S12000045","40 and over",36,16,10,10,0,0,26,0,0
"6-8 Weeks","2004/05","S08000031","S12000045","Invalid or missing",14,8,2,4,0,0,10,0,0
"6-8 Weeks","2004/05","S08000031","S12000049","under 20",551,36,9,506,0,0,45,0,0
"6-8 Weeks","2004/05","S08000031","S12000049","20-24",1203,167,63,973,0,0,230,0,0
"6-8 Weeks","2004/05","S08000031","S12000049","25-29",1377,331,142,904,0,0,473,0,0
"6-8 Weeks","2004/05","S08000031","S12000049","30-34",1525,501,181,843,0,0,682,0,0
"6-8 Weeks","2004/05","S08000031","S12000049","35-39",902,314,107,481,0,0,421,0,0
"6-8 Weeks","2004/05","S08000031","S12000049","40 and over",211,76,21,114,0,0,97,0,0
"6-8 Weeks","2004/05","S08000031","S12000049","Invalid or missing",227,70,23,134,0,0,93,0,0
"6-8 Weeks","2004/05","S08000032","S12000029","under 20",192,8,3,181,0,0,11,0,0
"6-8 Weeks","2004/05","S08000032","S12000029","20-24",480,53,23,404,0,0,76,0,0
"6-8 Weeks","2004/05","S08000032","S12000029","25-29",750,162,36,552,0,0,198,0,0
"6-8 Weeks","2004/05","S08000032","S12000029","30-34",943,263,74,606,0,0,337,0,0
"6-8 Weeks","2004/05","S08000032","S12000029","35-39",563,180,54,329,0,0,234,0,0
"6-8 Weeks","2004/05","S08000032","S12000029","40 and over",83,22,13,48,0,0,35,0,0
"6-8 Weeks","2004/05","S08000032","S12000029","Invalid or missing",29,4,3,22,0,0,7,0,0
"6-8 Weeks","2004/05","S08000032","S12000050","under 20",269,18,8,243,0,0,26,0,0
"6-8 Weeks","2004/05","S08000032","S12000050","20-24",673,68,12,593,0,0,80,0,0
"6-8 Weeks","2004/05","S08000032","S12000050","25-29",874,144,53,677,0,0,197,0,0
"6-8 Weeks","2004/05","S08000032","S12000050","30-34",1052,264,68,720,0,0,332,0,0
"6-8 Weeks","2004/05","S08000032","S12000050","35-39",513,126,38,349,0,0,164,0,0
"6-8 Weeks","2004/05","S08000032","S12000050","40 and over",89,26,7,56,0,0,33,0,0
"6-8 Weeks","2004/05","S08000032","S12000050","Invalid or missing",46,8,2,36,0,0,10,0,0
"6-8 Weeks","2003/04","RA2704","RA2704","under 20",13,0,0,13,0,0,0,0,0
"6-8 Weeks","2003/04","RA2704","RA2704","20-24",30,1,2,27,0,0,3,0,0
"6-8 Weeks","2003/04","RA2704","RA2704","25-29",34,9,3,22,0,0,12,0,0
"6-8 Weeks","2003/04","RA2704","RA2704","30-34",27,9,4,14,0,0,13,0,0
"6-8 Weeks","2003/04","RA2704","RA2704","35-39",20,9,4,7,0,0,13,0,0
"6-8 Weeks","2003/04","RA2704","RA2704","40 and over",4,1,0,3,0,0,1,0,0
"6-8 Weeks","2003/04","RA2704","RA2704","Invalid or missing",3,1,1,1,0,0,2,0,0
"6-8 Weeks","2003/04","S08000015","S12000008","under 20",108,6,3,99,0,0,9,0,0
"6-8 Weeks","2003/04","S08000015","S12000008","20-24",219,19,10,190,0,0,29,0,0
"6-8 Weeks","2003/04","S08000015","S12000008","25-29",252,49,21,182,0,0,70,0,0
"6-8 Weeks","2003/04","S08000015","S12000008","30-34",316,79,21,216,0,0,100,0,0
"6-8 Weeks","2003/04","S08000015","S12000008","35-39",149,54,15,80,0,0,69,0,0
"6-8 Weeks","2003/04","S08000015","S12000008","40 and over",21,11,1,9,0,0,12,0,0
"6-8 Weeks","2003/04","S08000015","S12000008","Invalid or missing",69,18,3,48,0,0,21,0,0
"6-8 Weeks","2003/04","S08000015","S12000021","under 20",99,4,1,94,0,0,5,0,0
"6-8 Weeks","2003/04","S08000015","S12000021","20-24",307,42,9,256,0,0,51,0,0
"6-8 Weeks","2003/04","S08000015","S12000021","25-29",328,54,18,256,0,0,72,0,0
"6-8 Weeks","2003/04","S08000015","S12000021","30-34",319,85,27,207,0,0,112,0,0
"6-8 Weeks","2003/04","S08000015","S12000021","35-39",143,31,14,98,0,0,45,0,0
"6-8 Weeks","2003/04","S08000015","S12000021","40 and over",27,13,0,14,0,0,13,0,0
"6-8 Weeks","2003/04","S08000015","S12000021","Invalid or missing",34,8,0,26,0,0,8,0,0
"6-8 Weeks","2003/04","S08000015","S12000028","under 20",91,4,6,81,0,0,10,0,0
"6-8 Weeks","2003/04","S08000015","S12000028","20-24",142,17,3,122,0,0,20,0,0
"6-8 Weeks","2003/04","S08000015","S12000028","25-29",234,45,17,172,0,0,62,0,0
"6-8 Weeks","2003/04","S08000015","S12000028","30-34",285,88,23,174,0,0,111,0,0
"6-8 Weeks","2003/04","S08000015","S12000028","35-39",141,62,10,69,0,0,72,0,0
"6-8 Weeks","2003/04","S08000015","S12000028","40 and over",21,7,1,13,0,0,8,0,0
"6-8 Weeks","2003/04","S08000015","S12000028","Invalid or missing",20,4,1,15,0,0,5,0,0
"6-8 Weeks","2003/04","S08000016","S12000026","under 20",47,6,1,40,0,0,7,0,0
"6-8 Weeks","2003/04","S08000016","S12000026","20-24",124,22,5,97,0,0,27,0,0
"6-8 Weeks","2003/04","S08000016","S12000026","25-29",183,52,24,107,0,0,76,0,0
"6-8 Weeks","2003/04","S08000016","S12000026","30-34",277,118,36,123,0,0,154,0,0
"6-8 Weeks","2003/04","S08000016","S12000026","35-39",163,76,30,57,0,0,106,0,0
"6-8 Weeks","2003/04","S08000016","S12000026","40 and over",40,18,6,16,0,0,24,0,0
"6-8 Weeks","2003/04","S08000016","S12000026","Invalid or missing",25,10,3,12,0,0,13,0,0
"6-8 Weeks","2003/04","S08000017","S12000006","under 20",98,9,4,85,0,0,13,0,0
"6-8 Weeks","2003/04","S08000017","S12000006","20-24",273,46,10,217,0,0,56,0,0
"6-8 Weeks","2003/04","S08000017","S12000006","25-29",303,71,35,197,0,0,106,0,0
"6-8 Weeks","2003/04","S08000017","S12000006","30-34",369,135,45,189,0,0,180,0,0
"6-8 Weeks","2003/04","S08000017","S12000006","35-39",180,70,25,85,0,0,95,0,0
"6-8 Weeks","2003/04","S08000017","S12000006","40 and over",31,16,7,8,0,0,23,0,0
"6-8 Weeks","2003/04","S08000017","S12000006","Invalid or missing",46,15,5,26,0,0,20,0,0
"6-8 Weeks","2003/04","S08000019","S12000005","under 20",49,2,2,45,0,0,4,0,0
"6-8 Weeks","2003/04","S08000019","S12000005","20-24",102,10,5,87,0,0,15,0,0
"6-8 Weeks","2003/04","S08000019","S12000005","25-29",98,16,8,74,0,0,24,0,0
"6-8 Weeks","2003/04","S08000019","S12000005","30-34",105,31,6,68,0,0,37,0,0
"6-8 Weeks","2003/04","S08000019","S12000005","35-39",58,30,6,22,0,0,36,0,0
"6-8 Weeks","2003/04","S08000019","S12000005","40 and over",5,3,1,1,0,0,4,0,0
"6-8 Weeks","2003/04","S08000019","S12000005","Invalid or missing",11,1,1,9,0,0,2,0,0
"6-8 Weeks","2003/04","S08000019","S12000014","under 20",97,3,0,94,0,0,3,0,0
"6-8 Weeks","2003/04","S08000019","S12000014","20-24",261,29,8,224,0,0,37,0,0
"6-8 Weeks","2003/04","S08000019","S12000014","25-29",378,70,34,274,0,0,104,0,0
"6-8 Weeks","2003/04","S08000019","S12000014","30-34",454,137,31,286,0,0,168,0,0
"6-8 Weeks","2003/04","S08000019","S12000014","35-39",213,66,20,127,0,0,86,0,0
"6-8 Weeks","2003/04","S08000019","S12000014","40 and over",28,11,3,14,0,0,14,0,0
"6-8 Weeks","2003/04","S08000019","S12000014","Invalid or missing",10,1,1,8,0,0,2,0,0
"6-8 Weeks","2003/04","S08000019","S12000030","under 20",39,2,0,37,0,0,2,0,0
"6-8 Weeks","2003/04","S08000019","S12000030","20-24",101,9,5,87,0,0,14,0,0
"6-8 Weeks","2003/04","S08000019","S12000030","25-29",154,43,11,100,0,0,54,0,0
"6-8 Weeks","2003/04","S08000019","S12000030","30-34",288,124,30,134,0,0,154,0,0
"6-8 Weeks","2003/04","S08000019","S12000030","35-39",144,64,19,61,0,0,83,0,0
"6-8 Weeks","2003/04","S08000019","S12000030","40 and over",30,14,3,13,0,0,17,0,0
"6-8 Weeks","2003/04","S08000019","S12000030","Invalid or missing",33,11,0,22,0,0,11,0,0
"6-8 Weeks","2003/04","S08000022","S12000017","20-24",8,3,1,4,0,0,4,0,0
"6-8 Weeks","2003/04","S08000022","S12000017","25-29",1,0,0,1,0,0,0,0,0
"6-8 Weeks","2003/04","S08000022","S12000017","30-34",6,3,1,2,0,0,4,0,0
"6-8 Weeks","2003/04","S08000022","S12000017","35-39",1,0,0,1,0,0,0,0,0
"6-8 Weeks","2003/04","S08000022","S12000017","Invalid or missing",4,3,0,1,0,0,3,0,0
"6-8 Weeks","2003/04","S08000022","S12000035","under 20",42,8,0,34,0,0,8,0,0
"6-8 Weeks","2003/04","S08000022","S12000035","20-24",103,13,6,84,0,0,19,0,0
"6-8 Weeks","2003/04","S08000022","S12000035","25-29",182,66,11,105,0,0,77,0,0
"6-8 Weeks","2003/04","S08000022","S12000035","30-34",198,82,22,94,0,0,104,0,0
"6-8 Weeks","2003/04","S08000022","S12000035","35-39",104,57,7,40,0,0,64,0,0
"6-8 Weeks","2003/04","S08000022","S12000035","40 and over",17,6,3,8,0,0,9,0,0
"6-8 Weeks","2003/04","S08000022","S12000035","Invalid or missing",19,8,0,11,0,0,8,0,0
"6-8 Weeks","2003/04","S08000024","S12000010","under 20",55,2,2,51,0,0,4,0,0
"6-8 Weeks","2003/04","S08000024","S12000010","20-24",118,15,5,98,0,0,20,0,0
"6-8 Weeks","2003/04","S08000024","S12000010","25-29",215,61,26,128,0,0,87,0,0
"6-8 Weeks","2003/04","S08000024","S12000010","30-34",336,150,41,145,0,0,191,0,0
"6-8 Weeks","2003/04","S08000024","S12000010","35-39",197,99,30,68,0,0,129,0,0
"6-8 Weeks","2003/04","S08000024","S12000010","40 and over",28,15,6,7,0,0,21,0,0
"6-8 Weeks","2003/04","S08000024","S12000010","Invalid or missing",2,2,0,0,0,0,2,0,0
"6-8 Weeks","2003/04","S08000024","S12000019","under 20",64,3,1,60,0,0,4,0,0
"6-8 Weeks","2003/04","S08000024","S12000019","20-24",147,22,11,114,0,0,33,0,0
"6-8 Weeks","2003/04","S08000024","S12000019","25-29",204,58,22,124,0,0,80,0,0
"6-8 Weeks","2003/04","S08000024","S12000019","30-34",267,99,24,144,0,0,123,0,0
"6-8 Weeks","2003/04","S08000024","S12000019","35-39",118,47,15,56,0,0,62,0,0
"6-8 Weeks","2003/04","S08000024","S12000019","40 and over",25,7,4,14,0,0,11,0,0
"6-8 Weeks","2003/04","S08000024","S12000019","Invalid or missing",2,1,0,1,0,0,1,0,0
"6-8 Weeks","2003/04","S08000024","S12000036","under 20",259,20,13,226,0,0,33,0,0
"6-8 Weeks","2003/04","S08000024","S12000036","20-24",594,112,47,435,0,0,159,0,0
"6-8 Weeks","2003/04","S08000024","S12000036","25-29",817,277,110,430,0,0,387,0,0
"6-8 Weeks","2003/04","S08000024","S12000036","30-34",1408,698,218,492,0,0,916,0,0
"6-8 Weeks","2003/04","S08000024","S12000036","35-39",865,469,143,253,0,0,612,0,0
"6-8 Weeks","2003/04","S08000024","S12000036","40 and over",168,89,31,48,0,0,120,0,0
"6-8 Weeks","2003/04","S08000024","S12000036","Invalid or missing",26,8,10,8,0,0,18,0,0
"6-8 Weeks","2003/04","S08000024","S12000040","under 20",151,5,7,139,0,0,12,0,0
"6-8 Weeks","2003/04","S08000024","S12000040","20-24",353,43,14,296,0,0,57,0,0
"6-8 Weeks","2003/04","S08000024","S12000040","25-29",494,117,39,338,0,0,156,0,0
"6-8 Weeks","2003/04","S08000024","S12000040","30-34",629,212,64,353,0,0,276,0,0
"6-8 Weeks","2003/04","S08000024","S12000040","35-39",270,95,31,144,0,0,126,0,0
"6-8 Weeks","2003/04","S08000024","S12000040","40 and over",50,15,6,29,0,0,21,0,0
"6-8 Weeks","2003/04","S08000024","S12000040","Invalid or missing",10,1,2,7,0,0,3,0,0
"6-8 Weeks","2003/04","S08000029","S12000047","under 20",259,10,5,244,0,0,15,0,0
"6-8 Weeks","2003/04","S08000029","S12000047","20-24",666,90,34,542,0,0,124,0,0
"6-8 Weeks","2003/04","S08000029","S12000047","25-29",801,231,69,501,0,0,300,0,0
"6-8 Weeks","2003/04","S08000029","S12000047","30-34",893,319,101,473,0,0,420,0,0
"6-8 Weeks","2003/04","S08000029","S12000047","35-39",408,170,46,192,0,0,216,0,0
"6-8 Weeks","2003/04","S08000029","S12000047","40 and over",70,30,6,34,0,0,36,0,0
"6-8 Weeks","2003/04","S08000029","S12000047","Invalid or missing",69,16,10,43,0,0,26,0,0
"6-8 Weeks","2003/04","S08000030","S12000041","under 20",88,4,3,81,0,0,7,0,0
"6-8 Weeks","2003/04","S08000030","S12000041","20-24",189,27,13,149,0,0,40,0,0
"6-8 Weeks","2003/04","S08000030","S12000041","25-29",272,78,13,181,0,0,91,0,0
"6-8 Weeks","2003/04","S08000030","S12000041","30-34",327,112,40,175,0,0,152,0,0
"6-8 Weeks","2003/04","S08000030","S12000041","35-39",141,48,23,70,0,0,71,0,0
"6-8 Weeks","2003/04","S08000030","S12000041","40 and over",29,14,6,9,0,0,20,0,0
"6-8 Weeks","2003/04","S08000030","S12000041","Invalid or missing",11,5,1,5,0,0,6,0,0
"6-8 Weeks","2003/04","S08000030","S12000042","under 20",178,11,5,162,0,0,16,0,0
"6-8 Weeks","2003/04","S08000030","S12000042","20-24",324,50,20,254,0,0,70,0,0
"6-8 Weeks","2003/04","S08000030","S12000042","25-29",378,83,32,263,0,0,115,0,0
"6-8 Weeks","2003/04","S08000030","S12000042","30-34",347,106,37,204,0,0,143,0,0
"6-8 Weeks","2003/04","S08000030","S12000042","35-39",164,50,16,98,0,0,66,0,0
"6-8 Weeks","2003/04","S08000030","S12000042","40 and over",30,14,3,13,0,0,17,0,0
"6-8 Weeks","2003/04","S08000030","S12000042","Invalid or missing",9,2,4,3,0,0,6,0,0
"6-8 Weeks","2003/04","S08000030","S12000048","under 20",59,5,4,50,0,0,9,0,0
"6-8 Weeks","2003/04","S08000030","S12000048","20-24",202,36,12,154,0,0,48,0,0
"6-8 Weeks","2003/04","S08000030","S12000048","25-29",264,95,32,137,0,0,127,0,0
"6-8 Weeks","2003/04","S08000030","S12000048","30-34",414,171,58,185,0,0,229,0,0
"6-8 Weeks","2003/04","S08000030","S12000048","35-39",218,105,39,74,0,0,144,0,0
"6-8 Weeks","2003/04","S08000030","S12000048","40 and over",58,31,12,15,0,0,43,0,0
"6-8 Weeks","2003/04","S08000030","S12000048","Invalid or missing",6,3,0,3,0,0,3,0,0
"6-8 Weeks","2003/04","S08000031","S12000011","under 20",28,3,0,25,0,0,3,0,0
"6-8 Weeks","2003/04","S08000031","S12000011","20-24",76,16,8,52,0,0,24,0,0
"6-8 Weeks","2003/04","S08000031","S12000011","25-29",158,60,14,84,0,0,74,0,0
"6-8 Weeks","2003/04","S08000031","S12000011","30-34",325,118,37,170,0,0,155,0,0
"6-8 Weeks","2003/04","S08000031","S12000011","35-39",218,99,28,91,0,0,127,0,0
"6-8 Weeks","2003/04","S08000031","S12000011","40 and over",32,15,5,12,0,0,20,0,0
"6-8 Weeks","2003/04","S08000031","S12000011","Invalid or missing",23,10,2,11,0,0,12,0,0
"6-8 Weeks","2003/04","S08000031","S12000018","under 20",89,4,1,84,0,0,5,0,0
"6-8 Weeks","2003/04","S08000031","S12000018","20-24",172,11,8,153,0,0,19,0,0
"6-8 Weeks","2003/04","S08000031","S12000018","25-29",146,22,7,117,0,0,29,0,0
"6-8 Weeks","2003/04","S08000031","S12000018","30-34",195,52,19,124,0,0,71,0,0
"6-8 Weeks","2003/04","S08000031","S12000018","35-39",116,29,11,76,0,0,40,0,0
"6-8 Weeks","2003/04","S08000031","S12000018","40 and over",23,5,1,17,0,0,6,0,0
"6-8 Weeks","2003/04","S08000031","S12000018","Invalid or missing",16,1,1,14,0,0,2,0,0
"6-8 Weeks","2003/04","S08000031","S12000038","under 20",126,7,6,113,0,0,13,0,0
"6-8 Weeks","2003/04","S08000031","S12000038","20-24",257,29,15,213,0,0,44,0,0
"6-8 Weeks","2003/04","S08000031","S12000038","25-29",359,84,25,250,0,0,109,0,0
"6-8 Weeks","2003/04","S08000031","S12000038","30-34",542,166,44,332,0,0,210,0,0
"6-8 Weeks","2003/04","S08000031","S12000038","35-39",272,89,29,154,0,0,118,0,0
"6-8 Weeks","2003/04","S08000031","S12000038","40 and over",43,19,0,24,0,0,19,0,0
"6-8 Weeks","2003/04","S08000031","S12000038","Invalid or missing",70,16,7,47,0,0,23,0,0
"6-8 Weeks","2003/04","S08000031","S12000039","under 20",82,4,1,77,0,0,5,0,0
"6-8 Weeks","2003/04","S08000031","S12000039","20-24",167,11,13,143,0,0,24,0,0
"6-8 Weeks","2003/04","S08000031","S12000039","25-29",197,39,14,144,0,0,53,0,0
"6-8 Weeks","2003/04","S08000031","S12000039","30-34",247,53,25,169,0,0,78,0,0
"6-8 Weeks","2003/04","S08000031","S12000039","35-39",133,36,8,89,0,0,44,0,0
"6-8 Weeks","2003/04","S08000031","S12000039","40 and over",23,6,4,13,0,0,10,0,0
"6-8 Weeks","2003/04","S08000031","S12000039","Invalid or missing",33,7,2,24,0,0,9,0,0
"6-8 Weeks","2003/04","S08000031","S12000045","under 20",35,4,0,31,0,0,4,0,0
"6-8 Weeks","2003/04","S08000031","S12000045","20-24",82,15,2,65,0,0,17,0,0
"6-8 Weeks","2003/04","S08000031","S12000045","25-29",153,39,13,101,0,0,52,0,0
"6-8 Weeks","2003/04","S08000031","S12000045","30-34",347,133,45,169,0,0,178,0,0
"6-8 Weeks","2003/04","S08000031","S12000045","35-39",230,98,24,108,0,0,122,0,0
"6-8 Weeks","2003/04","S08000031","S12000045","40 and over",50,24,5,21,0,0,29,0,0
"6-8 Weeks","2003/04","S08000031","S12000045","Invalid or missing",40,14,1,25,0,0,15,0,0
"6-8 Weeks","2003/04","S08000031","S12000049","under 20",477,30,14,433,0,0,44,0,0
"6-8 Weeks","2003/04","S08000031","S12000049","20-24",1156,163,71,922,0,0,234,0,0
"6-8 Weeks","2003/04","S08000031","S12000049","25-29",1312,313,118,881,0,0,431,0,0
"6-8 Weeks","2003/04","S08000031","S12000049","30-34",1394,445,140,809,0,0,585,0,0
"6-8 Weeks","2003/04","S08000031","S12000049","35-39",878,295,103,480,0,0,398,0,0
"6-8 Weeks","2003/04","S08000031","S12000049","40 and over",163,49,20,94,0,0,69,0,0
"6-8 Weeks","2003/04","S08000031","S12000049","Invalid or missing",257,71,20,166,0,0,91,0,0
"6-8 Weeks","2003/04","S08000032","S12000029","under 20",191,8,6,177,0,0,14,0,0
"6-8 Weeks","2003/04","S08000032","S12000029","20-24",434,56,24,354,0,0,80,0,0
"6-8 Weeks","2003/04","S08000032","S12000029","25-29",731,155,45,531,0,0,200,0,0
"6-8 Weeks","2003/04","S08000032","S12000029","30-34",949,291,64,594,0,0,355,0,0
"6-8 Weeks","2003/04","S08000032","S12000029","35-39",448,152,34,262,0,0,186,0,0
"6-8 Weeks","2003/04","S08000032","S12000029","40 and over",81,30,9,42,0,0,39,0,0
"6-8 Weeks","2003/04","S08000032","S12000029","Invalid or missing",38,6,0,32,0,0,6,0,0
"6-8 Weeks","2003/04","S08000032","S12000050","under 20",250,11,3,236,0,0,14,0,0
"6-8 Weeks","2003/04","S08000032","S12000050","20-24",665,55,21,589,0,0,76,0,0
"6-8 Weeks","2003/04","S08000032","S12000050","25-29",828,134,43,651,0,0,177,0,0
"6-8 Weeks","2003/04","S08000032","S12000050","30-34",1047,245,75,727,0,0,320,0,0
"6-8 Weeks","2003/04","S08000032","S12000050","35-39",430,111,26,293,0,0,137,0,0
"6-8 Weeks","2003/04","S08000032","S12000050","40 and over",88,18,2,68,0,0,20,0,0
"6-8 Weeks","2003/04","S08000032","S12000050","Invalid or missing",48,9,1,38,0,0,10,0,0
"6-8 Weeks","2002/03","RA2704","RA2704","under 20",31,2,0,29,0,0,2,0,0
"6-8 Weeks","2002/03","RA2704","RA2704","20-24",74,8,2,64,0,0,10,0,0
"6-8 Weeks","2002/03","RA2704","RA2704","25-29",91,22,6,63,0,0,28,0,0
"6-8 Weeks","2002/03","RA2704","RA2704","30-34",112,39,8,65,0,0,47,0,0
